probes_sp8/probe_lay_m5p4e40_s1	4000	62	-16.7754	-4.1131	0.00000	0.00000	0	0
probes_sp8/probe_lay_m5p4e40_s2	4000	62	-16.7944	-4.2162	0.00000	0.00000	0	0
probes_sp8/probe_node_m5p4e40_s0	4000	14420	-16.8263	-3.2816	0.00000	0.00000	0	0
probes_sp8/probe_node_m5p4e40_s1	4000	14420	-16.6504	-3.2081	0.00000	0.00000	0	0
probes_sp8/probe_node_m5p4e40_s2	4000	14420	-16.5715	-3.2596	0.00000	0.00000	0	0
probes_sp8/probe_w_m5p4e40_s0	4000	11173962	-16.6844	-2.9277	0.00000	0.00000	0	0
probes_sp8/probe_w_m5p4e40_s1	4000	11173962	-16.2976	-2.9512	0.00000	0.00000	0	0
probes_sp8/probe_w_m5p4e40_s2	4000	11173962	-16.3836	-2.9497	0.00000	0.00000	0	0
probes_tw0/probe_lay_tw0_s0	10000	62	-11.8997	-3.8349	0.00000	0.00000	0	0
probes_tw0/probe_lay_tw0_s1	10000	62	-11.8887	-4.0079	0.00000	0.00000	0	0
probes_tw0/probe_lay_tw0_s2	10000	62	-11.8929	-3.8174	0.00000	0.00000	0	0
probes_tw0/probe_node_tw0_s0	10000	14420	-11.9121	-3.4726	0.00000	0.00000	0	0
probes_tw0/probe_node_tw0_s1	10000	14420	-11.9039	-3.4588	0.00000	0.00000	0	0
probes_tw0/probe_node_tw0_s2	10000	14420	-11.8949	-3.3731	0.00000	0.00000	0	0
probes_tw0/probe_w_tw0_s0	10000	11173962	-11.9111	-3.3017	0.00000	0.00000	0	0
probes_tw0/probe_w_tw0_s1	10000	11173962	-11.8935	-3.3532	0.00000	0.00000	0	0
probes_tw0/probe_w_tw0_s2	10000	11173962	-11.8863	-3.2658	0.00000	0.00000	0	0
probes_uc5/probe_r10_lay_s0	2000	38	-16.6925	-2.8011	0.00000	0.00000	0	0
probes_uc5/probe_r10_lay_s1	2000	38	-16.7225	-2.9040	0.00000	0.00000	0	0
probes_uc5/probe_r10_node_s0	2000	8660	-16.8764	-2.3251	0.00000	0.00000	0	0
probes_uc5/probe_r10_node_s1	2000	8660	-16.9044	-2.2741	0.00000	0.00000	0	0
probes_uc5/probe_r10_w_s0	2000	4903242	-16.8065	-0.9861	0.00000	0.00000	0	0
probes_uc5/probe_r10_w_s1	2000	4903242	-16.8844	-0.9641	0.00000	0.00000	0	0
probes_uc5/probe_r34_lay_s0	2000	110	-16.2648	-3.8770	0.00000	0.00000	0	0
probes_uc5/probe_r34_lay_s1	2000	110	-16.2188	-4.0140	0.00000	0.00000	0	0
probes_uc5/probe_r34_node_s0	2000	25556	-14.7264	-3.5790	0.00000	0.00000	0	0
probes_uc5/probe_r34_node_s1	2000	25556	-14.4343	-3.1650	0.00000	0.00000	0	0
probes_uc5/probe_r34_w_s0	2000	21282122	-14.7624	-2.2921	0.00000	0.00000	0	0
probes_uc5/probe_r34_w_s1	2000	21282122	-14.7304	-2.4971	0.00000	0.00000	0	0
probes_uc6/probe_c100_lay_s0	2000	62	-16.5386	-0.5161	0.00000	0.00000	0	0
probes_uc6/probe_c100_lay_s1	2000	62	-16.3187	-0.7471	0.00000	0.00000	0	0
probes_uc6/probe_c100_node_s0	2000	14600	-16.8904	-1.5091	0.00000	0.00000	0	0
probes_uc6/probe_c100_node_s1	2000	14600	-16.8904	-1.4711	0.00000	0.00000	0	0
probes_uc6/probe_c100_w_s0	2000	11220132	-16.8564	-1.5031	0.00000	0.00000	0	0
probes_uc6/probe_c100_w_s1	2000	11220132	-16.8744	-1.6281	0.00000	0.00000	0	0
probes_wc5/probe_lay_m2_s0	1	0	-30.0000	-2.8777	0.00000	0.00000	0	0
probes_wc5/probe_lay_m2_s1	1	0	-30.0000	-3.1977	0.00000	0.00000	0	0
probes_wc5/probe_lay_m2_s2	1	0	-30.0000	-2.8477	0.00000	0.00000	0	0
probes_wc5/probe_lay_m3_s0	1	0	-16.7525	-3.9670	0.00000	0.00000	0	0
probes_wc5/probe_lay_m3_s1	1	0	-16.6286	-3.7160	0.00000	0.00000	0	0
probes_wc5/probe_lay_m3_s2	1	0	-16.6526	-4.0260	0.00000	0.00000	0	0
probes_wc5/probe_node_m2_s0	1	0	-30.0000	-2.3026	0.00000	0.00000	0	0
probes_wc5/probe_node_m2_s1	1	0	-30.0000	-2.3026	0.00000	0.00000	0	0
probes_wc5/probe_node_m2_s2	1	0	-30.0000	-2.3026	0.00000	0.00000	0	0
probes_wc5/probe_node_m3_s0	1	0	-16.6945	-3.0110	0.00000	0.00000	0	0
probes_wc5/probe_node_m3_s1	1	0	-16.3367	-3.1430	0.00000	0.00000	0	0
probes_wc5/probe_node_m3_s2	1	0	-16.1768	-3.0920	0.00000	0.00000	0	0
probes_wc5/probe_w_m2_s0	1	0	-30.0000	-2.3026	0.00000	0.00000	0	0
probes_wc5/probe_w_m2_s1	1	0	-30.0000	-2.3026	0.00000	0.00000	0	0
probes_wc5/probe_w_m2_s2	1	0	-30.0000	-2.3026	0.00000	0.00000	0	0
probes_wc5/probe_w_m3_s0	1	0	-16.0269	-2.3026	0.00000	0.00000	0	0
probes_wc5/probe_w_m3_s1	1	0	-15.4127	-2.3026	0.00000	0.00000	0	0
probes_wc5/probe_w_m3_s2	1	0	-15.7928	-2.3026	0.00000	0.00000	0	0
probes_z3/z3-l-r0	1	0	-8.4369	-5.2069	0.00000	0.00000	0	0
probes_z3/z3-l-r1	1	0	-15.0000	-3.8360	0.00000	0.00000	0	0
probes_z3/z3-ref-layer	1	0	-15.0000	-3.9240	0.00000	0.00000	0	0
probes_z3/z3-ref-scalar	1	0	-8.4489	-5.2069	0.00000	0.00000	0	0
probes_z3/z3-ref-weight	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
probes_z3/z3-w-r0	1	0	-8.4909	-5.2029	0.00000	0.00000	0	0
probes_z3/z3-w-r1	1	0	-15.0000	-2.3026	0.00000	0.00000	0	0
